id,title,thumbnail,short_description,game_url,genre,platform,publisher,developer,release_date,profile_url
455,Eternal Fury,https://www.mmobomb.com/g/455/thumbnail.jpg,"Play a part in the battle between gods and giants in Eternal Fury, a free-to-play ARPG from R2 Games. Heaven and Hell are at war, and the realm of man is caught in between.",https://www.mmobomb.com/open/eternal-fury,MMORPG,Web Browser,R2 Games,R2 Games,2019-05-21,https://www.mmobomb.com/eternal-fury
456,Conqueror's Blade,https://www.mmobomb.com/g/456/thumbnail.jpg,"Experience medieval battles on a massive scale in Conqueror's Blade, an ambitious free-to-play title by Booming Games and published by My.com. In each battle, you'll control a general and lead a cadre of soldiers into battle against other players or AI enemies., making use of tactics and artillery from a wide range of eras and cultures.",https://www.mmobomb.com/open/conquerors-blade,Strategy,PC (Windows),Booming Games,Booming Games,2019-05-30,https://www.mmobomb.com/conquerors-blade
353,Stein.world,https://www.mmobomb.com/g/353/thumbnail.jpg,"Take part in an immersive multiplayer online fantasy world in Stein, a charming free-to-play social browser-based MMORPG from pg5-studio. Embark on hundreds of quests and take on challenging wave dungeons -- or just enjoy the social aspects of the game!",https://www.mmobomb.com/open/steinworld,MMORPG,Web Browser,PG5-Studio UG,PG5-Studio UG,2019-04-24,https://www.mmobomb.com/steinworld
438,Kards,https://www.mmobomb.com/g/438/thumbnail.jpg,Kards is a free-to-play collectible World War II card game from developer 1939 Games. Build decks based around any of the major powers in the war and challenge other players or AI.,https://www.mmobomb.com/open/kards,Card Game,PC (Windows),1939 Games,1939 Games,2019-04-12,https://www.mmobomb.com/kards
448,KurtzPel,https://www.mmobomb.com/g/448/thumbnail.jpg,"Discover the truth behind the world in KurtzPel, a third-person, anime action battle MMO game from KOG Games. As a descendant of the ancient KurtzPels, you must oppose the nefarious Holy Bellatos Empire, embarking on a variety of PvE and PvP missions to stop them from spreading their harmful religious dogma.",https://www.mmobomb.com/open/kurtzpel,Fighting,PC (Windows),KOG,KOG,2019-04-30,https://www.mmobomb.com/kurtzpel
457,The Third Age,https://www.mmobomb.com/g/457/thumbnail.jpg,"Embark on an epic tale of glory in The Third Age, a free-to-play browser MMORPG from R2 Games that evokes images of the most legendary of all fantasy worlds. The Third Age offers a heavy PvE story-driven gameplay experience, though you can engage in PvP if you desire.",https://www.mmobomb.com/open/the-third-age,Strategy,Web Browser,R2 Games,R2 Games,2019-04-29,https://www.mmobomb.com/the-third-age
91,Eternal,https://www.mmobomb.com/g/91/thumbnail.jpg,"Enter a world of strategy and subterfuge in Dire Wolf Digital's free-to-play competitive online CCG Eternal, designed by professional CCG players.",https://www.mmobomb.com/open/eternal,Card Game,PC (Windows),Dire Wolf Digital,Dire Wolf Digital,2018-11-15,https://www.mmobomb.com/eternal
503,Artifact,https://www.mmobomb.com/g/503/thumbnail.jpg,"Valve's Dota 2 CCG Artifact is now free-to-play, coming in two different versions: Classic and Foundry. Artifact Classic plays like the game when it launched, offering wilder, more chaotic battles, while Artifact Foundry puts more emphasis on heroes and reduces the game's overall randomness.",https://www.mmobomb.com/open/artifact,Card Game,PC (Windows),Valve,Valve,2018-11-29,https://www.mmobomb.com/artifact
299,Combat Arms: Reloaded,https://www.mmobomb.com/g/299/thumbnail.jpg,"Combat Arms is one of the most played free MMOFPS in the market nowadays, both thanks to its easy to play, hard to master gameplay.",https://www.mmobomb.com/open/combat-arms,Shooter,PC (Windows),"VALOFE, NEXON",Doobic Studios,2018-10-31,https://www.mmobomb.com/combat-arms
68,Dreadnought,https://www.mmobomb.com/g/68/thumbnail.jpg,"Dreadnought is a sci-fi, multi-player space combat simulator from Yager. Players will take control of a variety of unique ships to combat opposing teams in a strategic environment.",https://www.mmobomb.com/open/dreadnought,Shooter,PC (Windows),Grey Box,Yager Development,2018-10-14,https://www.mmobomb.com/dreadnought
28,Spacelords,https://www.mmobomb.com/g/28/thumbnail.jpg,"Formerly known as Raiders of the Broken Planet, Spacelords is a rework of the game, with all the action and cinematic story of the original, in free-to-play form.",https://www.mmobomb.com/open/spacelords,Shooter,PC (Windows), MercurySteam Entertainment,MercurySteam,2018-09-22,https://www.mmobomb.com/spacelords
1135,World War 3,https://www.mmobomb.com/g/1135/thumbnail.jpg,MY.GAMES and friends take to the real world for a more realistic take on military FPS combat.,https://www.mmobomb.com/open/world-war-3,Shooter,PC (Windows),"MY.GAMES, The 4 Winds Entertainment",The Farm 51,2018-09-19,https://www.mmobomb.com/world-war-3
450,Battlerite Royale,https://www.mmobomb.com/g/450/thumbnail.jpg,"Battlerite Royale is a free-to-play battle royale game based on the popular gameplay from Stunlock Studios' Battlerite. Join in the action on a map that's 30 times larger than your typical Battlerite map but watch out for the encroaching Death Vortex, which will spell your doom!",https://www.mmobomb.com/open/battlerite-royale,MOBA,PC (Windows),Stunlock Studios,Stunlock Studios,2018-09-26,https://www.mmobomb.com/battlerite-royale
454,Magic: The Gathering Arena,https://www.mmobomb.com/g/454/thumbnail.jpg,"Magic: The Gathering Arena is the free-to-play online adaptation of the first collectible card game, Wizards of the Coast's Magic: The Gathering. Offering an authentic MTG experience, but with the convenience and speed of a digital game, Arena is ""as much fun to watch as it is to play."" Utilizing a new game engine that can take all the rules of the game into account, Arena is meant as a complement to the physical game, with no compromises for its new platform As in regular Magic: The Gathering, you'll build a deck of 60 cards and summon creatures and cast spells from five different colors of magic.",https://www.mmobomb.com/open/mtg-arena,Card Game,PC (Windows),Wizards of the Coast,Wizards of the Coast,2018-09-27,https://www.mmobomb.com/mtg-arena
341,League of Angels 3,https://www.mmobomb.com/g/341/thumbnail.jpg,Embark on an epic quest to save world in League of Angels III.,https://www.mmobomb.com/open/league-of-angels-3,MMORPG,Web Browser,GTArcade Entertainment,GTArcade Entertainment,2018-08-14,https://www.mmobomb.com/league-of-angels-3
282,BlackShot: Revolution,https://www.mmobomb.com/g/282/thumbnail.jpg,"Become an elite mercenary operative and take on the world in BlackShot: Revolution, a new take on Vertigo Games' free-to-play shooter BlackShot. Arm yourself with a wide assortment of rifles, shotguns, pistols, and melee weapons, and go up against other players in fast and hard-hitting PvP action!",https://www.mmobomb.com/open/blackshot,Shooter,PC (Windows),Papaya Play,Vertigo Games,2018-07-27,https://www.mmobomb.com/blackshot
31,Cosmos Invictus,https://www.mmobomb.com/g/31/thumbnail.jpg,"Decide the fate of humanity in Cosmos Invictus, a sci-fi, free-to-play CCG from Pegnio Ltd.",https://www.mmobomb.com/open/cosmos-invictus,Card Game,PC (Windows),Pegnio Ltd,Pegnio Ltd,2018-06-27,https://www.mmobomb.com/cosmos-invictus
460,Empire: World War 3,https://www.mmobomb.com/g/460/thumbnail.jpg,"Empire: World War III is a free-to-play browser-based strategy game from the developer of Legends of Honor. Players guild bases, train units, and control them in battle.",https://www.mmobomb.com/open/empireww3,Strategy,Web Browser,Goodgame Studios,Goodgame Studios,2018-06-28,https://www.mmobomb.com/empireww3
506,Totally Accurate Battlegrounds,https://www.mmobomb.com/g/506/thumbnail.jpg,"Dive into hyper-realistic battle royale action in Landfall's Totally Accurate Battlegrounds, now free-to-play. Up to 60 players compete to be the last man wobbling, using weapons like the balloon crossbow, inflatable hammer to achieve their murderous goals.",https://www.mmobomb.com/open/tabg,Shooter,PC (Windows),Landfall,Landfall,2018-06-06,https://www.mmobomb.com/tabg
434,Will To Live,https://www.mmobomb.com/g/434/thumbnail.jpg,"Will to Live is a free-to-play MMORPG-shooter developed and published by AlphaSoft LLC. Set in a post-apocalyptic wasteland, the game is an open-world shooter littered with radiation, mutants, and other survivors.",https://www.mmobomb.com/open/will-to-live,MMORPG,PC (Windows),AlphaSoft LLC,AlphaSoft LLC,2018-04-05,https://www.mmobomb.com/will-to-live
42,Spellsworn,https://www.mmobomb.com/g/42/thumbnail.jpg,"Duel to the death in an ever-shrinking arena in Spellsworn, the free-to-play arena fighting game from Frogsong Studios, inspired by classic PvP arena games.",https://www.mmobomb.com/open/spellsworn,MOBA,PC (Windows),Frogsong Studios AB,Frogsong Studios AB,2018-03-13,https://www.mmobomb.com/spellsworn
43,Z1 Battle Royale,https://www.mmobomb.com/g/43/thumbnail.jpg,"Formerly known as H1Z1, Z1 Battle Royale was one of the first battle royale games on the market, and now it's come back to its roots and gone free-to-play!",https://www.mmobomb.com/open/z1-battle-royale,Shooter,PC (Windows),Daybreak Game Company,Daybreak Game Company,2018-02-28,https://www.mmobomb.com/z1-battle-royale
44,Tale Of Toast,https://www.mmobomb.com/g/44/thumbnail.jpg,"Adventure and risk await you in Tale of Toast, a free-to-play sandbox MMORPG with open-world PvP and a freeform play style that evokes old-school MMOs.",https://www.mmobomb.com/open/tale-of-toast,MMORPG,PC (Windows),Toasty Leaf AB,Toasty Leaf AB,2018-02-23,https://www.mmobomb.com/tale-of-toast
45,SoulWorker,https://www.mmobomb.com/g/45/thumbnail.jpg,"Put your soul to work in SoulWorker, the free-to-play action MMORPG from VALOFE that uses your very soul as a weapon!",https://www.mmobomb.com/open/soulworker,MMORPG,PC (Windows),G・O・P,VALOFE,2018-02-27,https://www.mmobomb.com/soulworker
47,Bombtag,https://www.mmobomb.com/g/47/thumbnail.jpg,Bombtag is a free-to-play multiplayer Bomberman-inspired game.,https://www.mmobomb.com/open/bombtag,Strategy,PC (Windows),David Schneider,David Schneider,2018-02-12,https://www.mmobomb.com/bombtag
49,Dead Maze,https://www.mmobomb.com/g/49/thumbnail.jpg,"Take on the zombie hordes in Dead Maze, a free-to-play 2D massively multiplayer cooperative game set in a post-apocalyptic world.",https://www.mmobomb.com/open/dead-maze,MMORPG,PC (Windows),801,801,2018-02-13,https://www.mmobomb.com/dead-maze
316,Scions of Fate,https://www.mmobomb.com/g/316/thumbnail.jpg,"Scions of Fate (Yulgang in Asia) is 3D Fantasy MMORPG very popular in Korea and china with more than 100 million fans. Game features include faction based PvP, guild system (House), and players run shops.",https://www.mmobomb.com/open/scions-of-fate,MMORPG,PC (Windows),NETGAME Inc,MGAME Corporation,2018-01-30,https://www.mmobomb.com/scions-of-fate
22,Wild Terra Online,https://www.mmobomb.com/g/22/thumbnail.jpg,"Make friends, make enemies, and survive the elements in Wild Terra Online, a free-to-play survival MMORPG from Juvty Worlds Ltd.",https://www.mmobomb.com/open/wild-terra-online,MMORPG,PC (Windows),Juvty Worlds Ltd.,Juvty Worlds Ltd.,2017-12-18,https://www.mmobomb.com/wild-terra-online
52,Closers,https://www.mmobomb.com/g/52/thumbnail.jpg,"In Closers, a free-to-play fighting MMORPG, horrific creatures are springing from mysterious dimensional gates all around New Seoul, and it's up to you to stop them!",https://www.mmobomb.com/open/closers,MMORPG,PC (Windows),En Masse Entertainment,Naddic Games,2017-12-19,https://www.mmobomb.com/closers
322,La Tale Evolved,https://www.mmobomb.com/g/322/thumbnail.jpg,"LaTale is a free-to-play 2D side-scrolling fantasy MMORPG with anime inspired graphics, lots of quests and a massive player base.",https://www.mmobomb.com/open/la-tale,MMORPG,PC (Windows),Papaya Play,Actoz Soft,2017-11-17,https://www.mmobomb.com/la-tale
120,Luna Online: Reborn,https://www.mmobomb.com/g/120/thumbnail.jpg,"Relive your favorite Luna Online memories with Luna Online: Reborn, Suba Games' remake of the anime-styled free-to-play MMORPG! Set in the fantasy world of Blueland, Luna Online: Reborn takes all that was great about Luna Online and adds even more, while removing many of the restrictions and annoyances of its predecessor.",https://www.mmobomb.com/open/luna-online,MMORPG,PC (Windows),Suba Games,Suba Games,2017-10-17,https://www.mmobomb.com/luna-online
695,Call of War,https://www.mmobomb.com/g/695/thumbnail.jpg,"Rewrite the course of World War II in Call of War, a free-to-play browser-based strategy game from Bytro Labs.",https://www.mmobomb.com/open/call-of-war,Strategy,Web Browser,Bytro Labs,Bytro Labs,2017-10-21,https://www.mmobomb.com/call-of-war
1040,NosTale,https://www.mmobomb.com/g/1040/thumbnail.jpg,NosTale is a free-to-play anime action MMORPG.,https://www.mmobomb.com/open/nostale,MMORPG,PC (Windows),GameForge,Entwell,2017-09-18,https://www.mmobomb.com/nostale
58,The Ultimatest Battle,https://www.mmobomb.com/g/58/thumbnail.jpg,"Take command of pint-sized brawlers with plus-sized arsenals in The Ultimatest Battle, a free-to-play platformer fighting game from Ediogames.",https://www.mmobomb.com/open/the-ultimatest-battle,Fighting,PC (Windows),Ediogames,Ediogames,2017-09-12,https://www.mmobomb.com/the-ultimatest-battle
30,Quake Champions,https://www.mmobomb.com/g/30/thumbnail.jpg,"Experience the new iteration of the world's first competitive online shooter in Quake Champions, a free-to-play title from id Software and Bethesda Softworks.",https://www.mmobomb.com/open/quake-champions,Shooter,PC (Windows),Bethesda Softworks,id Software,2017-08-22,https://www.mmobomb.com/quake-champions
354,Gods Origin Online,https://www.mmobomb.com/g/354/thumbnail.jpg,"Gods Origin Online is a 2D free-to-play browser MMORPG where you'll fight alongside the gods themselves in an epic war of faith. Perform various tasks, such as daily quests and storyline quests to advance your character and eventually you'll be able to summon the gods themselves to aid you in battle!",https://www.mmobomb.com/open/gods-origin,MMORPG,Web Browser,VivaGame,VivaGame,2017-08-29,https://www.mmobomb.com/gods-origin
61,Black Squad,https://www.mmobomb.com/g/61/thumbnail.jpg,"Black Squad is a free-to-play military first-person shooter with hardcore action and enough game modes to please any FPS fan. Battles range in size from 5v5 skirmishes to 16v16 ""battle mode"" where players can call in air strikes.",https://www.mmobomb.com/open/black-squad,Shooter,PC (Windows),NEOWIZ,NS Studio,2017-07-28,https://www.mmobomb.com/black-squad
64,Secret World Legends,https://www.mmobomb.com/g/64/thumbnail.jpg,"Experience the rich, handcrafted storyline and moody atmosphere of Funcom's The Secret World in its free-to-play spinoff, Secret World Legends! Featuring the same gameplay as TSW, Secret World Legends offers improved combat, a re-designed progression system, and updated visuals, breathing new life into this classic MMORPG.",https://www.mmobomb.com/open/secret-world-legends,MMORPG,PC (Windows),Funcom,Funcom,2017-07-31,https://www.mmobomb.com/secret-world-legends
